study,studylbl,id,trial,cond,position,dv
6,Study 5,360,1,1,1,0
6,Study 5,360,2,1,1,0
6,Study 5,360,3,1,1,1
6,Study 5,360,4,0,1,0
6,Study 5,361,1,0,0,1
6,Study 5,361,2,1,0,1
6,Study 5,361,3,1,0,1
6,Study 5,361,4,0,0,0
6,Study 5,362,1,0,0,0
6,Study 5,362,2,0,0,1
6,Study 5,362,3,1,0,1
6,Study 5,362,4,0,0,1
6,Study 5,363,1,0,0,1
6,Study 5,363,2,0,0,1
6,Study 5,363,3,0,0,0
6,Study 5,363,4,1,0,0
6,Study 5,364,1,0,0,0
6,Study 5,364,2,0,0,0
6,Study 5,364,3,0,0,0
6,Study 5,364,4,0,0,0
6,Study 5,365,1,1,1,1
6,Study 5,365,2,0,1,1
6,Study 5,365,3,1,1,1
6,Study 5,365,4,0,1,0
6,Study 5,366,1,0,1,0
6,Study 5,366,2,1,1,1
6,Study 5,366,3,1,1,1
6,Study 5,366,4,0,1,0
6,Study 5,367,1,0,0,0
6,Study 5,367,2,1,0,0
6,Study 5,367,3,0,0,0
6,Study 5,367,4,1,0,1
6,Study 5,368,1,1,1,1
6,Study 5,368,2,1,1,1
6,Study 5,368,3,1,1,1
6,Study 5,368,4,1,1,1
6,Study 5,369,1,1,0,0
6,Study 5,369,2,1,0,0
6,Study 5,369,3,1,0,1
6,Study 5,369,4,0,0,1
6,Study 5,370,1,0,0,0
6,Study 5,370,2,1,0,1
6,Study 5,370,3,0,0,0
6,Study 5,370,4,1,0,1
6,Study 5,371,1,0,0,1
6,Study 5,371,2,1,0,1
6,Study 5,371,3,1,0,1
6,Study 5,371,4,1,0,1
6,Study 5,372,1,1,1,0
6,Study 5,372,2,0,1,0
6,Study 5,372,3,1,1,0
6,Study 5,372,4,0,1,0
6,Study 5,373,1,1,1,1
6,Study 5,373,2,0,1,0
6,Study 5,373,3,0,1,1
6,Study 5,373,4,1,1,1
6,Study 5,374,1,1,0,1
6,Study 5,374,2,1,0,0
6,Study 5,374,3,1,0,0
6,Study 5,374,4,1,0,0
6,Study 5,375,1,1,1,1
6,Study 5,375,2,0,1,0
6,Study 5,375,3,0,1,0
6,Study 5,375,4,1,1,1
6,Study 5,376,1,0,1,1
6,Study 5,376,2,0,1,0
6,Study 5,376,3,0,1,1
6,Study 5,376,4,0,1,0
6,Study 5,377,1,1,1,1
6,Study 5,377,2,1,1,0
6,Study 5,377,3,1,1,1
6,Study 5,377,4,0,1,1
6,Study 5,378,1,0,0,1
6,Study 5,378,2,1,0,0
6,Study 5,378,3,1,0,0
6,Study 5,378,4,0,0,1
6,Study 5,379,1,1,1,1
6,Study 5,379,2,1,1,0
6,Study 5,379,3,0,1,1
6,Study 5,379,4,1,1,1
6,Study 5,380,1,0,1,1
6,Study 5,380,2,0,1,1
6,Study 5,380,3,1,1,1
6,Study 5,380,4,0,1,0
6,Study 5,381,1,0,1,1
6,Study 5,381,2,0,1,0
6,Study 5,381,3,0,1,0
6,Study 5,381,4,0,1,0
6,Study 5,382,1,0,1,
6,Study 5,382,2,1,1,1
6,Study 5,382,3,1,1,1
6,Study 5,382,4,0,1,1
6,Study 5,383,1,0,0,1
6,Study 5,383,2,0,0,0
6,Study 5,383,3,1,0,1
6,Study 5,383,4,0,0,1
6,Study 5,384,1,0,0,1
6,Study 5,384,2,0,0,1
6,Study 5,384,3,0,0,0
6,Study 5,384,4,1,0,1
6,Study 5,385,1,0,0,1
6,Study 5,385,2,0,0,1
6,Study 5,385,3,0,0,0
6,Study 5,385,4,1,0,1
6,Study 5,386,1,1,0,1
6,Study 5,386,2,0,0,0
6,Study 5,386,3,0,0,1
6,Study 5,386,4,1,0,0
6,Study 5,387,1,1,0,0
6,Study 5,387,2,1,0,1
6,Study 5,387,3,0,0,0
6,Study 5,387,4,1,0,1
6,Study 5,388,1,0,1,0
6,Study 5,388,2,1,1,1
6,Study 5,388,3,0,1,1
6,Study 5,388,4,1,1,1
6,Study 5,389,1,1,1,1
6,Study 5,389,2,1,1,
6,Study 5,389,3,1,1,1
6,Study 5,389,4,1,1,1
6,Study 5,390,1,1,0,1
6,Study 5,390,2,0,0,1
6,Study 5,390,3,1,0,0
6,Study 5,390,4,0,0,0
6,Study 5,391,1,1,0,1
6,Study 5,391,2,1,0,1
6,Study 5,391,3,1,0,0
6,Study 5,391,4,1,0,1
6,Study 5,392,1,1,0,1
6,Study 5,392,2,1,0,0
6,Study 5,392,3,0,0,0
6,Study 5,392,4,1,0,1
6,Study 5,393,1,0,1,1
6,Study 5,393,2,0,1,0
6,Study 5,393,3,0,1,1
6,Study 5,393,4,0,1,0
6,Study 5,394,1,0,0,1
6,Study 5,394,2,0,0,1
6,Study 5,394,3,0,0,1
6,Study 5,394,4,0,0,1
6,Study 5,395,1,1,0,1
6,Study 5,395,2,0,0,0
6,Study 5,395,3,1,0,1
6,Study 5,395,4,0,0,1
6,Study 5,396,1,1,1,0
6,Study 5,396,2,1,1,1
6,Study 5,396,3,0,1,1
6,Study 5,396,4,0,1,0
6,Study 5,397,1,0,0,1
6,Study 5,397,2,1,0,0
6,Study 5,397,3,0,0,0
6,Study 5,397,4,1,0,1
6,Study 5,398,1,1,0,0
6,Study 5,398,2,0,0,1
6,Study 5,398,3,1,0,1
6,Study 5,398,4,1,0,0
6,Study 5,399,1,0,0,
6,Study 5,399,2,0,0,0
6,Study 5,399,3,1,0,1
6,Study 5,399,4,1,0,1
6,Study 5,400,1,1,1,0
6,Study 5,400,2,1,1,0
6,Study 5,400,3,1,1,1
6,Study 5,400,4,0,1,0
6,Study 5,401,1,1,1,1
6,Study 5,401,2,1,1,1
6,Study 5,401,3,1,1,0
6,Study 5,401,4,1,1,1
6,Study 5,402,1,0,0,1
6,Study 5,402,2,0,0,1
6,Study 5,402,3,0,0,0
6,Study 5,402,4,1,0,1
6,Study 5,403,1,0,1,1
6,Study 5,403,2,1,1,0
6,Study 5,403,3,1,1,0
6,Study 5,403,4,0,1,0
6,Study 5,404,1,0,1,0
6,Study 5,404,2,1,1,0
6,Study 5,404,3,0,1,0
6,Study 5,404,4,0,1,0
6,Study 5,405,1,0,0,1
6,Study 5,405,2,1,0,1
6,Study 5,405,3,1,0,1
6,Study 5,405,4,1,0,0
6,Study 5,406,1,1,1,1
6,Study 5,406,2,0,1,0
6,Study 5,406,3,0,1,1
6,Study 5,406,4,1,1,1
6,Study 5,407,1,1,0,1
6,Study 5,407,2,0,0,0
6,Study 5,407,3,0,0,1
6,Study 5,407,4,0,0,
6,Study 5,408,1,1,0,1
6,Study 5,408,2,0,0,0
6,Study 5,408,3,0,0,0
6,Study 5,408,4,1,0,1
6,Study 5,409,1,1,0,1
6,Study 5,409,2,1,0,1
6,Study 5,409,3,1,0,1
6,Study 5,409,4,1,0,1
6,Study 5,410,1,0,1,1
6,Study 5,410,2,0,1,1
6,Study 5,410,3,1,1,1
6,Study 5,410,4,0,1,1
6,Study 5,411,1,1,1,1
6,Study 5,411,2,0,1,0
6,Study 5,411,3,0,1,1
6,Study 5,411,4,0,1,0
6,Study 5,412,1,0,1,1
6,Study 5,412,2,1,1,0
6,Study 5,412,3,0,1,1
6,Study 5,412,4,0,1,0
6,Study 5,413,1,0,0,1
6,Study 5,413,2,0,0,0
6,Study 5,413,3,1,0,0
6,Study 5,413,4,1,0,0
6,Study 5,414,1,0,0,1
6,Study 5,414,2,0,0,0
6,Study 5,414,3,1,0,1
6,Study 5,414,4,1,0,0
6,Study 5,415,1,0,1,0
6,Study 5,415,2,0,1,0
6,Study 5,415,3,0,1,1
6,Study 5,415,4,0,1,1
6,Study 5,416,1,0,1,0
6,Study 5,416,2,0,1,0
6,Study 5,416,3,0,1,0
6,Study 5,416,4,1,1,1
6,Study 5,417,1,1,0,1
6,Study 5,417,2,1,0,1
6,Study 5,417,3,1,0,1
6,Study 5,417,4,0,0,1
6,Study 5,418,1,1,1,1
6,Study 5,418,2,1,1,0
6,Study 5,418,3,0,1,1
6,Study 5,418,4,0,1,1
6,Study 5,419,1,1,1,1
6,Study 5,419,2,1,1,1
6,Study 5,419,3,0,1,1
6,Study 5,419,4,0,1,1
6,Study 5,420,1,0,1,1
6,Study 5,420,2,1,1,0
6,Study 5,420,3,0,1,0
6,Study 5,420,4,0,1,0
6,Study 5,421,1,1,0,0
6,Study 5,421,2,0,0,0
6,Study 5,421,3,1,0,0
6,Study 5,421,4,0,0,1
6,Study 5,422,1,1,0,1
6,Study 5,422,2,0,0,0
6,Study 5,422,3,1,0,1
6,Study 5,422,4,1,0,1
6,Study 5,423,1,1,0,0
6,Study 5,423,2,1,0,1
6,Study 5,423,3,1,0,1
6,Study 5,423,4,0,0,0
6,Study 5,424,1,0,0,1
6,Study 5,424,2,0,0,0
6,Study 5,424,3,1,0,1
6,Study 5,424,4,0,0,1
6,Study 5,425,1,0,1,1
6,Study 5,425,2,1,1,1
6,Study 5,425,3,0,1,0
6,Study 5,425,4,1,1,1
6,Study 5,426,1,0,0,1
6,Study 5,426,2,0,0,0
6,Study 5,426,3,0,0,1
6,Study 5,426,4,0,0,0
6,Study 5,427,1,1,1,1
6,Study 5,427,2,0,1,1
6,Study 5,427,3,1,1,1
6,Study 5,427,4,1,1,1
6,Study 5,428,1,0,1,0
6,Study 5,428,2,0,1,0
6,Study 5,428,3,0,1,0
6,Study 5,428,4,1,1,0
6,Study 5,429,1,0,0,1
6,Study 5,429,2,1,0,1
6,Study 5,429,3,0,0,1
6,Study 5,429,4,0,0,0
6,Study 5,430,1,1,0,1
6,Study 5,430,2,1,0,1
6,Study 5,430,3,1,0,0
6,Study 5,430,4,0,0,0
6,Study 5,431,1,1,1,1
6,Study 5,431,2,1,1,1
6,Study 5,431,3,0,1,0
6,Study 5,431,4,1,1,1
6,Study 5,432,1,1,0,1
6,Study 5,432,2,0,0,0
6,Study 5,432,3,1,0,1
6,Study 5,432,4,1,0,1
6,Study 5,433,1,0,1,1
6,Study 5,433,2,1,1,1
6,Study 5,433,3,0,1,1
6,Study 5,433,4,0,1,0
6,Study 5,434,1,1,0,1
6,Study 5,434,2,1,0,1
6,Study 5,434,3,0,0,0
6,Study 5,434,4,1,0,1
6,Study 5,435,1,1,1,1
6,Study 5,435,2,1,1,0
6,Study 5,435,3,1,1,0
6,Study 5,435,4,1,1,1
6,Study 5,436,1,0,1,0
6,Study 5,436,2,0,1,1
6,Study 5,436,3,1,1,1
6,Study 5,436,4,0,1,0
6,Study 5,437,1,1,0,1
6,Study 5,437,2,0,0,1
6,Study 5,437,3,0,0,0
6,Study 5,437,4,0,0,1
6,Study 5,438,1,0,0,0
6,Study 5,438,2,0,0,1
6,Study 5,438,3,1,0,0
6,Study 5,438,4,1,0,1
6,Study 5,439,1,0,1,1
6,Study 5,439,2,0,1,0
6,Study 5,439,3,0,1,1
6,Study 5,439,4,1,1,0
6,Study 5,440,1,0,0,1
6,Study 5,440,2,0,0,1
6,Study 5,440,3,1,0,1
6,Study 5,440,4,0,0,1
6,Study 5,441,1,1,0,1
6,Study 5,441,2,0,0,0
6,Study 5,441,3,1,0,1
6,Study 5,441,4,1,0,1
6,Study 5,442,1,0,1,
6,Study 5,442,2,1,1,1
6,Study 5,442,3,1,1,1
6,Study 5,442,4,0,1,0
6,Study 5,443,1,1,1,1
6,Study 5,443,2,1,1,1
6,Study 5,443,3,0,1,1
6,Study 5,443,4,1,1,1
6,Study 5,444,1,0,1,1
6,Study 5,444,2,1,1,1
6,Study 5,444,3,0,1,1
6,Study 5,444,4,0,1,1
6,Study 5,445,1,0,1,0
6,Study 5,445,2,0,1,1
6,Study 5,445,3,0,1,1
6,Study 5,445,4,0,1,
6,Study 5,446,1,1,0,1
6,Study 5,446,2,1,0,1
6,Study 5,446,3,0,0,1
6,Study 5,446,4,0,0,1
6,Study 5,447,1,1,1,1
6,Study 5,447,2,1,1,0
6,Study 5,447,3,0,1,0
6,Study 5,447,4,0,1,0
6,Study 5,448,1,0,1,0
6,Study 5,448,2,0,1,1
6,Study 5,448,3,1,1,1
6,Study 5,448,4,0,1,0
6,Study 5,449,1,1,1,1
6,Study 5,449,2,1,1,0
6,Study 5,449,3,0,1,0
6,Study 5,449,4,1,1,0
6,Study 5,450,1,1,0,1
6,Study 5,450,2,1,0,1
6,Study 5,450,3,1,0,1
6,Study 5,450,4,1,0,1
6,Study 5,451,1,0,0,1
6,Study 5,451,2,0,0,0
6,Study 5,451,3,1,0,1
6,Study 5,451,4,1,0,0
6,Study 5,452,1,1,0,1
6,Study 5,452,2,1,0,1
6,Study 5,452,3,0,0,
6,Study 5,452,4,1,0,1
6,Study 5,453,1,0,0,1
6,Study 5,453,2,0,0,0
6,Study 5,453,3,1,0,1
6,Study 5,453,4,1,0,0
6,Study 5,454,1,1,0,1
6,Study 5,454,2,0,0,1
6,Study 5,454,3,0,0,1
6,Study 5,454,4,1,0,1
6,Study 5,455,1,0,0,1
6,Study 5,455,2,0,0,1
6,Study 5,455,3,1,0,1
6,Study 5,455,4,0,0,0
6,Study 5,456,1,1,1,1
6,Study 5,456,2,1,1,0
6,Study 5,456,3,0,1,0
6,Study 5,456,4,0,1,0
6,Study 5,457,1,0,0,0
6,Study 5,457,2,0,0,0
6,Study 5,457,3,1,0,1
6,Study 5,457,4,0,0,0
6,Study 5,458,1,1,1,1
6,Study 5,458,2,1,1,0
6,Study 5,458,3,0,1,0
6,Study 5,458,4,1,1,1
6,Study 5,459,1,0,1,0
6,Study 5,459,2,0,1,0
6,Study 5,459,3,1,1,1
6,Study 5,459,4,1,1,1
6,Study 5,460,1,1,1,1
6,Study 5,460,2,1,1,1
6,Study 5,460,3,1,1,1
6,Study 5,460,4,0,1,0
6,Study 5,461,1,1,0,
6,Study 5,461,2,0,0,0
6,Study 5,461,3,0,0,
6,Study 5,461,4,0,0,0
6,Study 5,462,1,1,1,1
6,Study 5,462,2,1,1,1
6,Study 5,462,3,0,1,0
6,Study 5,462,4,1,1,1
6,Study 5,463,1,0,0,1
6,Study 5,463,2,0,0,1
6,Study 5,463,3,0,0,0
6,Study 5,463,4,1,0,1
6,Study 5,464,1,0,0,1
6,Study 5,464,2,1,0,1
6,Study 5,464,3,1,0,1
6,Study 5,464,4,0,0,0
6,Study 5,465,1,1,1,0
6,Study 5,465,2,0,1,0
6,Study 5,465,3,0,1,0
6,Study 5,465,4,1,1,1
6,Study 5,466,1,0,0,
6,Study 5,466,2,0,0,1
6,Study 5,466,3,0,0,1
6,Study 5,466,4,1,0,0
6,Study 5,467,1,1,1,1
6,Study 5,467,2,1,1,1
6,Study 5,467,3,1,1,1
6,Study 5,467,4,0,1,0
6,Study 5,468,1,0,0,1
6,Study 5,468,2,0,0,1
6,Study 5,468,3,1,0,1
6,Study 5,468,4,1,0,1
6,Study 5,469,1,0,0,0
6,Study 5,469,2,0,0,1
6,Study 5,469,3,1,0,1
6,Study 5,469,4,1,0,1
6,Study 5,470,1,1,1,1
6,Study 5,470,2,1,1,1
6,Study 5,470,3,1,1,1
6,Study 5,470,4,0,1,0
6,Study 5,471,1,0,1,1
6,Study 5,471,2,0,1,0
6,Study 5,471,3,1,1,1
6,Study 5,471,4,0,1,0
6,Study 5,472,1,0,0,1
6,Study 5,472,2,0,0,0
6,Study 5,472,3,0,0,1
6,Study 5,472,4,1,0,0
6,Study 5,473,1,0,1,0
6,Study 5,473,2,1,1,1
6,Study 5,473,3,1,1,0
6,Study 5,473,4,1,1,0
6,Study 5,474,1,1,1,0
6,Study 5,474,2,1,1,1
6,Study 5,474,3,1,1,1
6,Study 5,474,4,0,1,0
6,Study 5,475,1,0,1,0
6,Study 5,475,2,0,1,0
6,Study 5,475,3,1,1,1
6,Study 5,475,4,0,1,0
6,Study 5,476,1,1,0,1
6,Study 5,476,2,1,0,0
6,Study 5,476,3,0,0,0
6,Study 5,476,4,1,0,0
6,Study 5,477,1,0,0,0
6,Study 5,477,2,1,0,1
6,Study 5,477,3,0,0,0
6,Study 5,477,4,1,0,1
6,Study 5,478,1,0,1,1
6,Study 5,478,2,1,1,0
6,Study 5,478,3,0,1,1
6,Study 5,478,4,0,1,1
6,Study 5,479,1,1,0,1
6,Study 5,479,2,0,0,0
6,Study 5,479,3,1,0,1
6,Study 5,479,4,1,0,1
6,Study 5,480,1,1,0,1
6,Study 5,480,2,0,0,1
6,Study 5,480,3,1,0,1
6,Study 5,480,4,1,0,1
6,Study 5,481,1,0,0,
6,Study 5,481,2,0,0,1
6,Study 5,481,3,0,0,0
6,Study 5,481,4,1,0,1
6,Study 5,482,1,0,0,0
6,Study 5,482,2,1,0,1
6,Study 5,482,3,1,0,0
6,Study 5,482,4,1,0,0
6,Study 5,483,1,1,0,1
6,Study 5,483,2,1,0,1
6,Study 5,483,3,1,0,1
6,Study 5,483,4,1,0,0
6,Study 5,484,1,1,1,0
6,Study 5,484,2,0,1,1
6,Study 5,484,3,0,1,1
6,Study 5,484,4,0,1,1
6,Study 5,485,1,1,1,1
6,Study 5,485,2,0,1,1
6,Study 5,485,3,0,1,0
6,Study 5,485,4,0,1,1
6,Study 5,486,1,0,1,
6,Study 5,486,2,1,1,1
6,Study 5,486,3,0,1,0
6,Study 5,486,4,0,1,0
6,Study 5,487,1,1,0,1
6,Study 5,487,2,0,0,1
6,Study 5,487,3,1,0,0
6,Study 5,487,4,1,0,1
6,Study 5,488,1,0,0,0
6,Study 5,488,2,1,0,0
6,Study 5,488,3,1,0,1
6,Study 5,488,4,1,0,0
6,Study 5,489,1,0,1,1
6,Study 5,489,2,1,1,1
6,Study 5,489,3,1,1,1
6,Study 5,489,4,0,1,1
6,Study 5,490,1,0,0,0
6,Study 5,490,2,0,0,0
6,Study 5,490,3,0,0,0
6,Study 5,490,4,1,0,1
6,Study 5,491,1,1,1,0
6,Study 5,491,2,0,1,0
6,Study 5,491,3,0,1,1
6,Study 5,491,4,0,1,0
6,Study 5,492,1,1,0,1
6,Study 5,492,2,0,0,0
6,Study 5,492,3,0,0,0
6,Study 5,492,4,1,0,1
6,Study 5,493,1,1,1,1
6,Study 5,493,2,1,1,1
6,Study 5,493,3,1,1,1
6,Study 5,493,4,0,1,0
6,Study 5,494,1,1,1,1
6,Study 5,494,2,0,1,1
6,Study 5,494,3,0,1,0
6,Study 5,494,4,0,1,0
6,Study 5,495,1,0,0,0
6,Study 5,495,2,0,0,1
6,Study 5,495,3,1,0,0
6,Study 5,495,4,1,0,0
6,Study 5,496,1,1,1,0
6,Study 5,496,2,1,1,1
6,Study 5,496,3,1,1,0
6,Study 5,496,4,0,1,0
6,Study 5,497,1,1,0,1
6,Study 5,497,2,1,0,1
6,Study 5,497,3,0,0,0
6,Study 5,497,4,0,0,0
6,Study 5,498,1,1,1,0
6,Study 5,498,2,1,1,1
6,Study 5,498,3,0,1,1
6,Study 5,498,4,0,1,0
6,Study 5,499,1,1,0,0
6,Study 5,499,2,1,0,1
6,Study 5,499,3,0,0,1
6,Study 5,499,4,1,0,0
6,Study 5,500,1,0,0,1
6,Study 5,500,2,0,0,0
6,Study 5,500,3,1,0,1
6,Study 5,500,4,0,0,1
6,Study 5,501,1,0,1,
6,Study 5,501,2,0,1,1
6,Study 5,501,3,1,1,
6,Study 5,501,4,1,1,1
6,Study 5,502,1,0,0,1
6,Study 5,502,2,0,0,0
6,Study 5,502,3,1,0,0
6,Study 5,502,4,1,0,1
6,Study 5,503,1,0,0,1
6,Study 5,503,2,0,0,1
6,Study 5,503,3,0,0,0
6,Study 5,503,4,1,0,1
6,Study 5,504,1,1,1,1
6,Study 5,504,2,0,1,1
6,Study 5,504,3,1,1,1
6,Study 5,504,4,1,1,1
6,Study 5,505,1,1,1,1
6,Study 5,505,2,1,1,0
6,Study 5,505,3,1,1,0
6,Study 5,505,4,0,1,0
6,Study 5,506,1,0,0,0
6,Study 5,506,2,0,0,1
6,Study 5,506,3,0,0,1
6,Study 5,506,4,1,0,1
6,Study 5,507,1,1,1,0
6,Study 5,507,2,1,1,0
6,Study 5,507,3,0,1,0
6,Study 5,507,4,0,1,0
6,Study 5,508,1,0,0,1
6,Study 5,508,2,1,0,1
6,Study 5,508,3,0,0,1
6,Study 5,508,4,0,0,1
6,Study 5,509,1,1,1,1
6,Study 5,509,2,1,1,1
6,Study 5,509,3,0,1,0
6,Study 5,509,4,1,1,0
6,Study 5,510,1,1,1,1
6,Study 5,510,2,0,1,0
6,Study 5,510,3,0,1,0
6,Study 5,510,4,0,1,0
6,Study 5,511,1,1,1,0
6,Study 5,511,2,0,1,0
6,Study 5,511,3,0,1,1
6,Study 5,511,4,0,1,1
6,Study 5,512,1,0,0,1
6,Study 5,512,2,1,0,0
6,Study 5,512,3,1,0,1
6,Study 5,512,4,1,0,1
6,Study 5,513,1,1,0,1
6,Study 5,513,2,1,0,1
6,Study 5,513,3,1,0,1
6,Study 5,513,4,0,0,1
6,Study 5,514,1,1,0,1
6,Study 5,514,2,1,0,1
6,Study 5,514,3,0,0,1
6,Study 5,514,4,1,0,1
6,Study 5,515,1,0,1,1
6,Study 5,515,2,0,1,0
6,Study 5,515,3,1,1,1
6,Study 5,515,4,0,1,0
6,Study 5,516,1,0,0,1
6,Study 5,516,2,1,0,0
6,Study 5,516,3,1,0,1
6,Study 5,516,4,1,0,0
6,Study 5,517,1,0,1,1
6,Study 5,517,2,0,1,0
6,Study 5,517,3,0,1,0
6,Study 5,517,4,1,1,1
6,Study 5,518,1,1,1,1
6,Study 5,518,2,0,1,0
6,Study 5,518,3,0,1,1
6,Study 5,518,4,0,1,0
6,Study 5,519,1,1,1,1
6,Study 5,519,2,0,1,0
6,Study 5,519,3,1,1,0
6,Study 5,519,4,0,1,0
6,Study 5,520,1,0,0,0
6,Study 5,520,2,1,0,0
6,Study 5,520,3,1,0,1
6,Study 5,520,4,1,0,0
6,Study 5,521,1,0,0,1
6,Study 5,521,2,1,0,1
6,Study 5,521,3,0,0,1
6,Study 5,521,4,1,0,0
6,Study 5,522,1,0,0,0
6,Study 5,522,2,0,0,0
6,Study 5,522,3,0,0,1
6,Study 5,522,4,0,0,0
6,Study 5,523,1,1,1,1
6,Study 5,523,2,1,1,0
6,Study 5,523,3,1,1,1
6,Study 5,523,4,1,1,1
6,Study 5,524,1,1,1,1
6,Study 5,524,2,0,1,0
6,Study 5,524,3,1,1,1
6,Study 5,524,4,0,1,0
6,Study 5,525,1,0,0,0
6,Study 5,525,2,1,0,1
6,Study 5,525,3,0,0,1
6,Study 5,525,4,1,0,0
6,Study 5,526,1,1,0,0
6,Study 5,526,2,1,0,0
6,Study 5,526,3,0,0,0
6,Study 5,526,4,1,0,1
6,Study 5,527,1,0,0,0
6,Study 5,527,2,0,0,0
6,Study 5,527,3,1,0,1
6,Study 5,527,4,1,0,1
6,Study 5,528,1,0,0,0
6,Study 5,528,2,0,0,1
6,Study 5,528,3,1,0,0
6,Study 5,528,4,0,0,1
6,Study 5,529,1,0,0,1
6,Study 5,529,2,1,0,1
6,Study 5,529,3,0,0,1
6,Study 5,529,4,1,0,1
6,Study 5,530,1,1,0,1
6,Study 5,530,2,0,0,
6,Study 5,530,3,0,0,0
6,Study 5,530,4,0,0,0
6,Study 5,531,1,1,1,1
6,Study 5,531,2,1,1,
6,Study 5,531,3,0,1,0
6,Study 5,531,4,0,1,0
6,Study 5,532,1,1,1,1
6,Study 5,532,2,1,1,1
6,Study 5,532,3,0,1,0
6,Study 5,532,4,1,1,1
6,Study 5,533,1,0,1,0
6,Study 5,533,2,1,1,0
6,Study 5,533,3,1,1,1
6,Study 5,533,4,1,1,0
6,Study 5,534,1,0,0,0
6,Study 5,534,2,1,0,1
6,Study 5,534,3,1,0,1
6,Study 5,534,4,0,0,0
6,Study 5,535,1,0,0,0
6,Study 5,535,2,1,0,1
6,Study 5,535,3,1,0,1
6,Study 5,535,4,0,0,0
6,Study 5,536,1,1,1,1
6,Study 5,536,2,0,1,1
6,Study 5,536,3,0,1,1
6,Study 5,536,4,1,1,0
6,Study 5,537,1,0,0,1
6,Study 5,537,2,0,0,1
6,Study 5,537,3,1,0,0
6,Study 5,537,4,0,0,1
6,Study 5,538,1,0,0,1
6,Study 5,538,2,0,0,0
6,Study 5,538,3,1,0,1
6,Study 5,538,4,0,0,1
6,Study 5,539,1,1,1,1
6,Study 5,539,2,1,1,1
6,Study 5,539,3,0,1,0
6,Study 5,539,4,1,1,0
6,Study 5,540,1,1,1,1
6,Study 5,540,2,0,1,0
6,Study 5,540,3,0,1,0
6,Study 5,540,4,1,1,0
6,Study 5,541,1,0,0,0
6,Study 5,541,2,1,0,0
6,Study 5,541,3,0,0,1
6,Study 5,541,4,1,0,1
6,Study 5,542,1,0,0,1
6,Study 5,542,2,1,0,1
6,Study 5,542,3,0,0,1
6,Study 5,542,4,1,0,0
6,Study 5,543,1,1,1,1
6,Study 5,543,2,0,1,0
6,Study 5,543,3,1,1,1
6,Study 5,543,4,0,1,0
6,Study 5,544,1,1,1,1
6,Study 5,544,2,0,1,0
6,Study 5,544,3,1,1,1
6,Study 5,544,4,0,1,0
6,Study 5,545,1,1,1,1
6,Study 5,545,2,0,1,
6,Study 5,545,3,1,1,1
6,Study 5,545,4,0,1,0
6,Study 5,546,1,1,1,0
6,Study 5,546,2,1,1,0
6,Study 5,546,3,0,1,1
6,Study 5,546,4,1,1,0
6,Study 5,547,1,0,0,0
6,Study 5,547,2,1,0,1
6,Study 5,547,3,1,0,0
6,Study 5,547,4,0,0,0
6,Study 5,548,1,1,1,1
6,Study 5,548,2,0,1,0
6,Study 5,548,3,1,1,1
6,Study 5,548,4,1,1,1
6,Study 5,549,1,1,1,1
6,Study 5,549,2,0,1,0
6,Study 5,549,3,0,1,1
6,Study 5,549,4,1,1,1
6,Study 5,550,1,1,0,1
6,Study 5,550,2,1,0,1
6,Study 5,550,3,1,0,1
6,Study 5,550,4,1,0,0
6,Study 5,551,1,0,0,1
6,Study 5,551,2,1,0,1
6,Study 5,551,3,0,0,1
6,Study 5,551,4,0,0,1
6,Study 5,552,1,0,1,1
6,Study 5,552,2,0,1,0
6,Study 5,552,3,0,1,1
6,Study 5,552,4,0,1,0
6,Study 5,553,1,1,0,0
6,Study 5,553,2,0,0,1
6,Study 5,553,3,0,0,1
6,Study 5,553,4,0,0,0
6,Study 5,554,1,1,1,1
6,Study 5,554,2,0,1,0
6,Study 5,554,3,0,1,0
6,Study 5,554,4,1,1,0
6,Study 5,555,1,1,0,1
6,Study 5,555,2,0,0,0
6,Study 5,555,3,1,0,1
6,Study 5,555,4,0,0,1
6,Study 5,556,1,0,1,0
6,Study 5,556,2,1,1,0
6,Study 5,556,3,1,1,1
6,Study 5,556,4,1,1,1
6,Study 5,557,1,0,1,
6,Study 5,557,2,1,1,1
6,Study 5,557,3,0,1,0
6,Study 5,557,4,1,1,1
6,Study 5,558,1,0,0,0
6,Study 5,558,2,1,0,1
6,Study 5,558,3,1,0,0
6,Study 5,558,4,0,0,0
6,Study 5,559,1,1,0,1
6,Study 5,559,2,0,0,1
6,Study 5,559,3,1,0,1
6,Study 5,559,4,0,0,0
6,Study 5,560,1,1,0,1
6,Study 5,560,2,1,0,0
6,Study 5,560,3,0,0,0
6,Study 5,560,4,0,0,0
6,Study 5,561,1,0,0,0
6,Study 5,561,2,0,0,0
6,Study 5,561,3,0,0,0
6,Study 5,561,4,1,0,1
6,Study 5,562,1,0,1,0
6,Study 5,562,2,0,1,1
6,Study 5,562,3,1,1,1
6,Study 5,562,4,1,1,0
6,Study 5,563,1,1,1,1
6,Study 5,563,2,0,1,1
6,Study 5,563,3,0,1,
6,Study 5,563,4,1,1,1
6,Study 5,564,1,1,1,0
6,Study 5,564,2,1,1,1
6,Study 5,564,3,0,1,0
6,Study 5,564,4,0,1,0
6,Study 5,565,1,1,0,1
6,Study 5,565,2,1,0,1
6,Study 5,565,3,1,0,1
